date,AT-pt,AT-dt,BE-pt,BE-dt,BG-pt,BG-dt,HR-pt,HR-dt,CY-pt,CY-dt,CZ-pt,CZ-dt,DK-pt,DK-dt,EE-pt,EE-dt,FI-pt,FI-dt,FR-pt,FR-dt,DE-pt,DE-dt,GR-pt,GR-dt,HU-pt,HU-dt,IS-pt,IS-dt,IE-pt,IE-dt,IT-pt,IT-dt,LV-pt,LV-dt,LI-pt,LI-dt,LT-pt,LT-dt,LU-pt,LU-dt,MT-pt,MT-dt,NL-pt,NL-dt,NO-pt,NO-dt,PL-pt,PL-dt,PT-pt,PT-dt,RO-pt,RO-dt,SK-pt,SK-dt,SI-pt,SI-dt,ES-pt,ES-dt,SE-pt,SE-dt,CH-pt,CH-dt,GB-pt,GB-dt
2022-08-20,4898954,20546,4466095,32436,1233470,37541,1205948,16559,574124,1152,4024851,40719,3262219,6846,595419,2642,1250557,5467,33372974,150064,31808179,146504,4654737,32028,2021648,47083,204057,179,1653576,7782,21630998,174659,889656,5920,18985,86,1208667,9254,285552,1121,113777,799,8372846,22574,1458952,3890,6142917,116881,5391747,24772,3184930,66483,2580748,20236,1111936,6756,13314764,112128,2558943,19682,4012610,13953,23460787,206115
2022-08-21,4898954,20546,4466095,32436,1233760,37544,1206587,16571,574124,1152,4025053,40726,3262219,6846,595419,2642,1250557,5467,33372974,150064,31808228,146504,4654737,32028,2021648,47083,204057,179,1653576,7782,21650468,174722,889656,5920,18985,86,1208790,9254,285552,1121,113800,799,8372846,22574,1458987,3890,6143682,116881,5391747,24772,3186995,66490,2580748,20236,1112481,6757,13314764,112128,2558943,19682,4012610,13953,23460787,206173
2022-08-22,4915074,20573,4471620,32463,1235510,37560,1206633,16579,574124,1152,4027609,40747,3265002,6865,595419,2642,1250557,5467,33411676,150180,31868639,146650,4654737,32028,2021648,47083,204057,179,1653576,7782,21660885,174797,891726,5924,19005,86,1208857,9262,285689,1121,113833,799,8375910,22583,1459129,3890,6144404,116881,5391747,24775,3189594,66500,2580748,20236,1112949,6758,13314764,112128,2558943,19682,4012610,13955,23460787,206235
2022-08-23,4918238,20578,4471620,32463,1236660,37562,1207353,16595,574124,1152,4029829,40756,3266169,6871,596763,2647,1250557,5467,33440664,150268,31921578,146797,4712025,32335,2021648,47083,204268,179,1653576,7782,21696242,174931,892641,5928,19031,86,1211077,9266,285883,1121,113870,799,8377269,22587,1459273,3908,6150576,116909,5399857,24797,3195253,66547,2580748,20236,1115286,6761,13323784,112246,2558943,19682,4029657,13958,23460787,206312
2022-08-24,4923446,20593,4471620,32463,1237628,37570,1208529,16612,574124,1152,4031703,40758,3267278,6884,596763,2647,1250557,5467,33461953,150325,31921578,146797,4712025,32335,2036390,47191,204268,179,1655338,7820,21721630,175043,893613,5934,19047,86,1212309,9267,286045,1121,113892,799,8378537,22590,1459426,3908,6154969,116936,5399857,24797,3199216,66576,2580748,20236,1116916,6765,13323784,112246,2558943,19682,4029657,13966,23460787,206364
2022-08-25,4929134,20604,4477770,32496,1238531,37578,1209580,16622,574124,1152,4031703,40758,3268387,6888,596763,2647,1258798,5577,33481790,150369,32008122,147003,4712025,32335,2036390,47191,204268,179,1655338,7820,21745065,175127,894519,5935,19047,86,1213520,9270,286188,1122,113916,799,8379737,22592,1459526,3953,6158817,116967,5406095,24810,3202866,66596,2580748,20236,1118541,6767,13323784,112246,2564423,19810,4029657,13966,23492875,206411
2022-08-26,4934634,20613,4477770,32496,1239382,37584,1210431,16639,576278,1168,4035191,40781,3269328,6893,596763,2647,1258798,5577,33493920,150414,32041348,147104,4712025,32335,2036390,47191,204268,179,1655338,7820,21767060,175226,895513,5937,19086,86,1214484,9276,286289,1122,113916,799,8380891,22594,1459661,3953,6162667,117007,5409185,24813,3206185,66612,2580748,20236,1120443,6771,13332976,112454,2564423,19810,4029657,13966,23492875,206452
2022-08-27,4934634,20613,4477770,32496,1239681,37585,1211419,16646,576278,1168,4035632,40787,3269328,6893,596763,2647,1258798,5577,33493920,150414,32041349,147104,4712025,32335,2036390,47191,204268,179,1655338,7820,21788862,175306,895513,5937,19086,86,1215461,9276,286289,1122,113972,801,8380891,22594,1459704,3953,6166596,117030,5409185,24813,3208903,66631,2580748,20236,1121965,6774,13332976,112454,2564423,19810,4029657,13966,23492875,206507
2022-08-28,4934634,20613,4477770,32496,1239870,37588,1211920,16658,576278,1168,4035841,40791,3269328,6893,596763,2647,1258798,5577,33493920,150414,32041350,147104,4712025,32335,2036390,47191,204268,179,1655338,7820,21806509,175347,895513,5937,19086,86,1215461,9276,286289,1122,113989,801,8380891,22594,1459723,3953,6167203,117030,5409185,24813,3210306,66637,2580748,20236,1122495,6777,13332976,112454,2564423,19810,4029657,13966,23492875,206563
2022-08-29,4934634,20613,4482315,32516,1241273,37599,1211979,16673,576278,1168,4038511,40805,3271458,6912,596763,2647,1258798,5577,33529669,150524,32095854,147223,4712025,32335,2036390,47191,204268,179,1655338,7820,21814856,175407,897178,5941,19111,86,1215605,9285,286289,1122,114000,801,8383706,22598,1459868,3953,6167759,117030,5413173,24839,3212211,66639,2580748,20236,1122961,6782,13332976,112454,2564423,19810,4029657,13967,23492875,206617
2022-08-30,4951660,20628,4482315,32516,1242133,37600,1212547,16690,576278,1168,4040773,40814,3272445,6920,597838,2651,1258798,5577,33553391,150575,32095854,147223,4762827,32552,2036390,47191,204717,213,1655338,7820,21845943,175505,897957,5944,19146,86,1217300,9286,286660,1123,114026,801,8384992,22599,1460011,3980,6173059,117059,5417101,24845,3216257,66673,2580748,20236,1125145,6782,13342530,112600,2564423,19810,4045011,13969,23492875,206657
2022-08-31,4956010,20639,4482315,32516,1242910,37603,1213658,16702,576278,1168,4042708,40829,3273205,6923,597838,2651,1258798,5577,33572631,150629,32184553,147494,4762827,32552,2048547,47291,204717,213,1656956,7839,21867757,175595,899133,5946,19161,86,1218327,9289,286827,1123,114050,801,8386189,22600,1460127,3980,6176885,117093,5420140,24855,3219354,66709,2580748,20236,1126715,6783,13342530,112600,2564423,19810,4045011,13974,23521792,206728
2022-09-01,4961354,20648,4488054,32534,1243657,37607,1214579,16712,576278,1168,4044340,40839,3273997,6934,597838,2651,1266917,5690,33591277,150670,32218483,147642,4762827,32552,2048547,47291,204717,213,1656956,7839,21888255,175663,899938,5947,19161,86,1219230,9291,286968,1123,114075,801,8388554,22600,1460246,3980,6180224,117119,5420140,24857,3221984,66728,2580748,20236,1128269,6784,13342530,112600,2569152,19904,4045011,13974,23521792,206770
2022-09-02,4966009,20659,4488054,32534,1244329,37611,1215271,16724,578030,1172,4046198,40846,3274583,6936,597838,2651,1266917,5690,33600422,150712,32247828,147762,4762827,32552,2048547,47291,204717,213,1656956,7839,21907413,175754,900654,5949,19183,86,1219977,9293,287100,1123,114097,801,8388554,22605,1460366,3980,6183676,117130,5425891,24865,3224382,66751,2580748,20236,1129551,6786,13352019,112804,2569152,19904,4045011,13974,23521792,206815
2022-09-03,4966009,20659,4488054,32534,1244555,37611,1215999,16735,578030,1172,4046577,40848,3274583,6936,597838,2651,1266917,5690,33600422,150712,32247828,147762,4762827,32552,2048547,47291,204717,213,1656956,7839,21925073,175802,900654,5949,19183,86,1220758,9293,288658,1123,114114,801,8389695,22605,1460405,3980,6186948,117153,5425891,24865,3226207,66766,2580748,20236,1130856,6787,13352019,112804,2569152,19904,4045011,13975,23521792,206867
2022-09-04,4966009,20659,4488054,32534,1244733,37613,1216429,16739,578030,1172,4046756,40851,3274583,6936,597838,2651,1266917,5690,33600422,150712,32247828,147762,4762827,32552,2048547,47291,204717,213,1656956,7839,21938269,175832,900654,5949,19183,86,1220822,9293,288658,1123,114135,802,8390579,22605,1460431,3980,6187450,117153,5425891,24865,3227188,66772,2580748,20236,1131342,6787,13352019,112804,2569152,19904,4045011,13975,23521792,206909
2022-09-05,4977837,20668,4492773,32561,1245457,37620,1216456,16746,578030,1172,4049517,40857,3276399,6953,597838,2651,1266917,5690,33632356,150796,32297537,147861,4762827,32552,2048547,47291,204717,213,1656956,7839,21944877,175872,902095,5950,19231,86,1220882,9293,288658,1123,114151,802,8391380,22605,1460554,3980,6187928,117153,5429340,24886,3228364,66779,2580748,20236,1131747,6787,13352019,112804,2569152,19904,4045011,13975,23521792,206948
2022-09-06,4980628,20671,4492773,32561,1245918,37621,1216935,16756,578030,1172,4051975,40869,3277463,6960,598636,2657,1266917,5690,33659274,150856,32344032,147981,4804982,32757,2048547,47291,205009,213,1656956,7839,21969725,175952,902890,5953,19259,86,1222463,9297,288658,1123,114172,802,8392833,22609,1460659,4004,6193765,117174,5433073,24893,3231240,66795,2580748,20236,1134394,6787,13358364,112931,2569152,19904,4059532,13976,23521792,206985
2022-09-07,4984809,20678,4497199,32575,1246665,37632,1217869,16761,578030,1172,4054262,40883,3278340,6963,598636,2657,1266917,5690,33679416,150902,32386089,148098,4804982,32757,2058847,47367,205009,213,1659034,7870,21987295,176009,904090,5954,19285,86,1223495,9296,288658,1123,114195,802,8392833,22609,1460759,4004,6198213,117194,5435782,24899,3233467,66810,2580748,20236,1136236,6789,13358722,112923,2569152,19904,4059532,13986,23521792,207042
2022-09-08,4984809,20678,4497199,32575,1247215,37638,1218663,16772,578030,1172,4056384,40898,3279222,6965,598636,2657,1271516,5768,33699282,150960,32422084,148217,4804982,32757,2058847,47367,205009,213,1659034,7870,22004612,176098,904983,5956,19285,86,1224515,9296,288658,1123,114206,802,8392833,22609,1460826,4004,6202436,117219,5438351,24905,3235527,66825,2580748,20236,1138346,6789,13358722,112923,2573548,20006,4059532,13986,23554519,207087
2022-09-09,4984809,20678,4497199,32575,1247778,37645,1218663,16772,578030,1172,4058714,40905,3280052,6968,598636,2657,1271516,5768,33718369,150991,32452250,148299,4804982,32757,2058847,47367,205009,213,1659034,7870,22020154,176157,905904,5957,19285,86,1225478,9294,288658,1123,114228,802,8396858,22613,1460930,4004,6206985,117233,5440953,24909,3237590,66838,2580748,20236,1139987,6791,13367647,113130,2573548,20006,4059532,13987,23554519,207124
2022-09-10,4984809,20678,4497199,32575,1248035,37646,1220015,16792,579899,1173,4059173,40906,3280052,6968,598636,2657,1271516,5768,33718369,150991,32452250,148299,4804982,32757,2058847,47367,205009,213,1659034,7870,22035291,176204,905904,5957,19285,86,1226496,9294,288658,1123,114251,802,8396858,22613,1460970,4004,6211955,117252,5440953,24909,3239392,66849,2580748,20236,1142042,6792,13367647,113130,2573548,20006,4059532,13987,23554519,207166
2022-09-11,4984809,20678,4497199,32575,1248200,37646,1220456,16797,579899,1173,4059173,40906,3280052,6968,598636,2657,1271516,5768,33718369,150991,32452250,148299,4804982,32757,2058847,47367,205009,213,1659034,7870,22047192,176238,905904,5957,19285,86,1226614,9294,288658,1123,114265,802,8396858,22613,1460995,4004,6212603,117252,5440953,24909,3240298,66853,2580748,20236,1142670,6793,13367647,113130,2573548,20006,4059532,13987,23554519,207195
2022-09-12,5006893,20711,4497199,32575,1248200,37646,1220490,16806,579899,1173,4062740,40918,3281847,6982,598636,2657,1271516,5768,33754160,151047,32507180,148389,4804982,32757,2058847,47367,205009,213,1659034,7870,22054443,176242,907831,5957,19333,86,1226685,9296,288658,1124,114283,803,8396858,22613,1461119,4004,6213262,117252,5444993,24924,3241772,66856,2580748,20236,1143235,6794,13367647,113130,2573548,20006,4059532,13988,23554519,207236
2022-09-13,5009501,20712,4504106,32605,1249706,37658,1220986,16813,579899,1173,4062740,40918,3282837,6983,599596,2661,1271516,5768,33796010,151096,32558479,148498,4838811,32894,2058847,47367,205284,213,1659034,7870,22077601,176335,908852,5960,19349,86,1229048,9295,288658,1125,114304,803,8401151,22620,1461206,4004,6221132,117280,5448713,24931,3244886,66874,2580748,20236,1146802,6795,13374116,113279,2573548,20006,4073348,13992,23554519,207282
2022-09-14,4996567,20656,4504106,32605,1250250,37663,1222007,16817,579899,1173,4068411,40932,3283706,6987,599596,2661,1271516,5768,33825536,151114,32604993,148728,4838811,32894,2070443,47409,205284,213,1660635,7901,22096450,176404,910583,5964,19385,86,1230785,9297,288658,1126,114323,803,8401151,22620,1461296,4038,6227259,117299,5451798,24942,3247140,66882,2614381,20421,1149364,6799,13374116,113279,2573548,20006,4073348,13992,23554519,207323
2022-09-15,5002850,20661,4511590,32625,1250627,37667,1222914,16827,579899,1173,4070913,40943,3284546,6990,599596,2661,1277473,5858,33856227,151142,32643742,148845,4838811,32894,2070443,47409,205284,213,1660635,7901,22114423,176464,912002,5965,19390,86,1232367,9301,288658,1126,114348,803,8401151,22620,1461388,4038,6233117,117316,5454001,24947,3249108,66888,2614850,20426,1151774,6802,13374116,113279,2578521,20100,4073348,13992,23585305,207365
2022-09-16,5008515,20664,4511590,32625,1251331,37675,1223641,16834,582381,1178,4073515,40951,3285290,6993,599596,2661,1277473,5858,33884825,151169,32680355,148933,4838811,32894,2070443,47409,205284,213,1660635,7901,22131785,176508,913371,5969,19419,86,1233862,9304,288721,1126,114368,803,8405459,22626,1461461,4038,6238544,117341,5456778,24951,3249108,66888,2614999,20429,1153964,6802,13384876,113725,2578521,20100,4073348,13992,23585305,207401
2022-09-17,5013900,20670,4511590,32625,1251529,37676,1224366,16837,582381,1178,4073967,40953,3285290,6993,599596,2661,1277473,5858,33884825,151169,32680356,148933,4838811,32894,2070443,47409,205284,213,1660635,7901,22148935,176546,913371,5969,19419,86,1235248,9304,288721,1126,114392,803,8405459,22626,1461488,4038,6243975,117351,5456778,24951,3252363,66912,2615778,20433,1156307,6803,13384876,113725,2578521,20100,4073348,13992,23585305,207438
