date,bw_a0-pt,bw_a0-dt,bw_a1-pt,bw_a1-dt,bw_a2-pt,bw_a2-dt,bw_a3-pt,bw_a3-dt,bw_a4-pt,bw_a4-dt,bw_a5-pt,bw_a5-dt,by_a0-pt,by_a0-dt,by_a1-pt,by_a1-dt,by_a2-pt,by_a2-dt,by_a3-pt,by_a3-dt,by_a4-pt,by_a4-dt,by_a5-pt,by_a5-dt,hb_a0-pt,hb_a0-dt,hb_a1-pt,hb_a1-dt,hb_a2-pt,hb_a2-dt,hb_a3-pt,hb_a3-dt,hb_a4-pt,hb_a4-dt,hb_a5-pt,hb_a5-dt,hh_a0-pt,hh_a0-dt,hh_a1-pt,hh_a1-dt,hh_a2-pt,hh_a2-dt,hh_a3-pt,hh_a3-dt,hh_a4-pt,hh_a4-dt,hh_a5-pt,hh_a5-dt,he_a0-pt,he_a0-dt,he_a1-pt,he_a1-dt,he_a2-pt,he_a2-dt,he_a3-pt,he_a3-dt,he_a4-pt,he_a4-dt,he_a5-pt,he_a5-dt,ni_a0-pt,ni_a0-dt,ni_a1-pt,ni_a1-dt,ni_a2-pt,ni_a2-dt,ni_a3-pt,ni_a3-dt,ni_a4-pt,ni_a4-dt,ni_a5-pt,ni_a5-dt,nw_a0-pt,nw_a0-dt,nw_a1-pt,nw_a1-dt,nw_a2-pt,nw_a2-dt,nw_a3-pt,nw_a3-dt,nw_a4-pt,nw_a4-dt,nw_a5-pt,nw_a5-dt,rp_a0-pt,rp_a0-dt,rp_a1-pt,rp_a1-dt,rp_a2-pt,rp_a2-dt,rp_a3-pt,rp_a3-dt,rp_a4-pt,rp_a4-dt,rp_a5-pt,rp_a5-dt,sl_a0-pt,sl_a0-dt,sl_a1-pt,sl_a1-dt,sl_a2-pt,sl_a2-dt,sl_a3-pt,sl_a3-dt,sl_a4-pt,sl_a4-dt,sl_a5-pt,sl_a5-dt,sh_a0-pt,sh_a0-dt,sh_a1-pt,sh_a1-dt,sh_a2-pt,sh_a2-dt,sh_a3-pt,sh_a3-dt,sh_a4-pt,sh_a4-dt,sh_a5-pt,sh_a5-dt,bb_a0-pt,bb_a0-dt,bb_a1-pt,bb_a1-dt,bb_a2-pt,bb_a2-dt,bb_a3-pt,bb_a3-dt,bb_a4-pt,bb_a4-dt,bb_a5-pt,bb_a5-dt,mv_a0-pt,mv_a0-dt,mv_a1-pt,mv_a1-dt,mv_a2-pt,mv_a2-dt,mv_a3-pt,mv_a3-dt,mv_a4-pt,mv_a4-dt,mv_a5-pt,mv_a5-dt,sn_a0-pt,sn_a0-dt,sn_a1-pt,sn_a1-dt,sn_a2-pt,sn_a2-dt,sn_a3-pt,sn_a3-dt,sn_a4-pt,sn_a4-dt,sn_a5-pt,sn_a5-dt,st_a0-pt,st_a0-dt,st_a1-pt,st_a1-dt,st_a2-pt,st_a2-dt,st_a3-pt,st_a3-dt,st_a4-pt,st_a4-dt,st_a5-pt,st_a5-dt,th_a0-pt,th_a0-dt,th_a1-pt,th_a1-dt,th_a2-pt,th_a2-dt,th_a3-pt,th_a3-dt,th_a4-pt,th_a4-dt,th_a5-pt,th_a5-dt,be_a0-pt,be_a0-dt,be_a1-pt,be_a1-dt,be_a2-pt,be_a2-dt,be_a3-pt,be_a3-dt,be_a4-pt,be_a4-dt,be_a5-pt,be_a5-dt,de_a0-pt,de_a0-dt,de_a1-pt,de_a1-dt,de_a2-pt,de_a2-dt,de_a3-pt,de_a3-dt,de_a4-pt,de_a4-dt,de_a5-pt,de_a5-dt
2020-06-26,292,,667,,8502,3,14645,69,6941,571,4425,1187,570,,1353,,12363,7,19259,92,9054,826,5594,1669,61,,75,,605,,584,6,220,15,113,28,54,,138,,1511,1,2090,15,871,91,504,152,169,,330,,2687,,4600,26,1928,167,992,312,189,,507,,3570,3,5327,31,2397,201,1426,390,491,1,1092,,11107,5,18241,98,7039,513,4121,1056,79,,221,,1848,,2905,10,1232,76,630,149,20,,43,,633,,1080,11,568,52,458,108,25,,55,,755,,1296,9,644,58,369,85,39,,90,,842,,1476,5,632,62,358,98,5,,21,,214,,329,3,167,8,61,9,63,,164,,1194,,2273,6,1073,70,672,146,35,,64,,474,,746,2,326,17,217,39,25,,65,,629,,1329,8,699,60,493,110,206,,430,,2570,,3171,15,1144,81,570,116,2323,1,5315,,49504,19,79351,406,34935,2868,21003,5654
2020-06-27,292,,672,,8516,3,14665,68,6948,572,4433,1186,573,,1360,,12388,7,19285,92,9056,826,5592,1666,61,,75,,606,,584,6,220,15,113,29,54,,138,,1514,1,2092,15,871,91,504,152,170,,331,,2700,,4609,26,1928,168,992,312,192,,509,,3581,3,5337,31,2402,202,1429,391,513,1,1125,,11241,5,18440,98,7059,513,4132,1057,79,,222,,1854,,2914,10,1235,76,630,149,20,,43,,633,,1080,11,568,52,458,109,25,,55,,755,,1297,9,645,58,369,85,39,,90,,837,,1480,5,631,62,359,98,5,,21,,214,,330,3,167,8,61,9,63,,165,,1196,,2275,6,1073,70,672,146,35,,64,,475,,748,2,326,17,217,39,25,,65,,629,,1330,9,704,60,495,112,214,,439,,2585,,3187,15,1146,81,570,117,2360,1,5374,,49724,19,79653,406,34979,2871,21026,5657
2020-06-28,292,,672,,8516,3,14665,68,6948,572,4433,1186,575,,1363,,12401,7,19296,92,9058,827,5593,1666,61,,75,,606,,586,6,220,15,113,29,54,,138,,1514,1,2092,15,871,91,504,152,171,,334,,2715,,4615,26,1934,168,991,312,192,,513,,3585,3,5347,31,2403,202,1432,392,529,1,1132,,11294,5,18502,98,7070,513,4134,1057,79,,222,,1857,,2914,10,1235,76,630,149,20,,43,,633,,1080,11,570,52,459,110,25,,55,,756,,1297,9,645,58,369,85,37,,90,,832,,1470,5,629,62,358,98,5,,21,,216,,331,3,167,8,61,9,63,,165,,1196,,2275,6,1073,70,672,146,35,,64,,475,,750,2,327,17,217,39,25,,65,,629,,1331,9,705,60,495,112,216,,442,,2592,,3196,15,1147,81,571,117,2379,1,5394,,49817,19,79747,406,35002,2872,21032,5659
2020-06-29,292,,672,,8516,3,14665,68,6948,572,4433,1186,577,,1367,,12422,7,19308,92,9064,827,5598,1666,61,,75,,606,,586,6,220,15,113,29,54,,138,,1523,1,2099,15,871,91,504,152,171,,334,,2716,,4615,26,1934,168,991,312,195,,517,,3593,3,5354,31,2403,202,1433,392,535,1,1140,,11348,5,18569,98,7079,516,4136,1058,79,,222,,1867,,2916,10,1236,76,630,149,20,,43,,634,,1080,11,570,52,459,110,25,,55,,756,,1297,9,645,58,369,85,37,,90,,833,,1471,5,629,62,358,98,5,,21,,216,,331,3,167,8,61,9,63,,165,,1196,,2275,6,1073,70,672,146,35,,64,,475,,751,2,327,17,217,39,25,,65,,629,,1331,9,705,60,495,112,218,,442,,2596,,3197,15,1148,81,571,117,2392,1,5410,,49926,19,79845,406,35019,2875,21040,5660
2020-06-30,293,,680,,8543,3,14696,68,6960,572,4444,1187,581,,1373,,12445,7,19326,92,9071,827,5596,1668,61,,75,,606,,587,6,220,16,113,31,56,,139,,1525,1,2100,15,872,91,504,152,171,,336,,2728,,4631,26,1937,169,991,313,196,,523,,3599,3,5370,31,2404,202,1434,392,546,1,1159,,11405,5,18652,98,7100,517,4142,1059,82,,223,,1871,,2917,10,1236,76,630,149,20,,43,,634,,1080,11,570,52,459,110,25,,55,,757,,1302,9,646,58,369,85,37,,94,,836,,1473,5,629,62,359,98,5,,21,,216,,331,3,168,8,61,9,63,,164,,1196,,2279,6,1074,70,672,147,35,,64,,476,,752,2,327,17,217,39,26,,65,,630,,1333,9,705,60,495,112,219,,445,,2616,,3209,15,1154,82,573,117,2416,1,5459,,50083,19,80038,406,35073,2879,21059,5668
2020-07-01,294,,688,,8570,3,14721,68,6966,576,4451,1191,586,,1375,,12482,7,19355,92,9080,827,5597,1668,62,,75,,608,,589,6,220,16,113,31,56,,139,,1528,1,2100,15,872,91,504,152,171,,340,,2731,,4639,25,1938,169,991,313,198,,527,,3610,3,5387,31,2410,203,1436,392,555,1,1175,,11456,5,18716,98,7125,518,4152,1061,84,,227,,1885,,2921,10,1238,76,630,149,20,,43,,634,,1080,11,570,52,459,110,25,,55,,761,,1303,9,646,58,369,85,37,,95,,840,,1475,5,634,62,359,98,5,,21,,217,,331,3,168,8,61,9,63,,164,,1198,,2279,6,1074,70,673,147,36,,65,,476,,752,3,327,17,217,39,26,,65,,630,,1332,9,705,60,495,112,220,,448,,2624,,3217,15,1157,82,576,117,2438,1,5502,,50250,19,80197,406,35130,2885,21083,5674
2020-07-02,299,,692,,8581,3,14745,68,6971,576,4452,1191,588,,1377,,12517,7,19376,92,9086,827,5598,1671,62,,75,,610,,590,6,220,16,113,31,56,,140,,1529,1,2102,15,875,91,504,153,176,,344,,2752,,4661,25,1943,169,992,313,199,,529,,3620,3,5399,31,2412,204,1438,394,558,1,1189,,11523,5,18800,98,7141,518,4161,1062,85,,227,,1891,,2927,10,1239,76,630,149,20,,43,,634,,1081,11,570,52,459,110,25,,56,,762,,1304,9,646,58,370,85,37,,96,,841,,1476,5,634,62,359,98,5,,21,,217,,331,3,168,8,61,9,63,,165,,1199,,2283,6,1074,70,673,148,36,,65,,478,,752,3,328,17,217,39,26,,67,,631,,1333,9,707,60,495,112,222,,448,,2645,,3239,15,1163,82,583,117,2457,1,5534,,50430,19,80399,406,35177,2886,21105,5682
2020-07-03,300,,695,,8592,3,14753,68,6974,576,4453,1192,592,,1382,,12535,7,19392,92,9087,828,5594,1671,62,,75,,611,,593,6,221,16,113,31,56,,140,,1529,1,2103,15,875,91,504,153,176,,347,,2760,,4674,25,1944,171,992,313,200,,534,,3628,3,5408,31,2415,204,1439,395,569,1,1203,,11612,5,18888,99,7156,518,4167,1063,89,,232,,1907,,2932,10,1240,76,631,149,20,,43,,633,,1081,11,570,52,458,111,26,,60,,764,,1310,9,645,58,370,85,37,,96,,844,,1478,5,636,63,359,98,5,,21,,217,,331,3,168,8,61,9,63,,165,,1198,,2280,6,1074,70,673,148,36,,65,,478,,754,3,328,17,217,39,25,,67,,634,,1337,9,706,60,496,112,223,,451,,2660,,3257,15,1167,82,585,117,2479,1,5576,,50602,19,80571,407,35206,2890,21112,5686
2020-07-04,302,,695,,8605,3,14771,68,6977,576,4453,1190,594,,1388,,12557,7,19423,92,9092,829,5596,1672,62,,75,,611,,593,6,221,16,113,31,56,,140,,1532,1,2104,15,875,91,505,153,176,,347,,2773,,4683,25,1946,173,992,313,201,,537,,3633,3,5414,32,2415,204,1439,396,582,1,1220,,11675,5,18958,101,7176,518,4175,1063,89,,235,,1910,,2936,10,1242,76,631,149,20,,43,,633,,1081,11,570,52,458,111,26,,60,,765,,1311,9,645,58,370,85,39,,96,,848,,1481,5,635,63,360,99,5,,21,,217,,332,3,168,8,61,9,63,,165,,1200,,2283,6,1074,70,673,148,36,,65,,479,,754,3,329,17,217,39,25,,67,,634,,1338,9,707,60,496,112,223,,454,,2683,,3278,15,1169,82,585,117,2499,1,5608,,50755,19,80740,410,35241,2893,21124,5687
2020-07-05,302,,695,,8605,3,14771,68,6977,576,4453,1190,595,,1388,,12563,7,19426,92,9092,829,5596,1672,62,,75,,613,,594,6,221,16,113,31,56,,140,,1534,1,2105,15,875,91,505,154,177,,350,,2777,,4692,25,1949,174,993,313,202,,540,,3639,3,5420,32,2416,204,1439,396,588,1,1226,,11727,4,19005,101,7194,518,4182,1063,89,,235,,1910,,2936,10,1242,76,631,149,20,,43,,633,,1081,11,570,52,458,111,26,,60,,765,,1313,9,646,58,370,85,39,,96,,849,,1481,5,635,63,360,99,5,,21,,217,,332,3,168,8,61,9,63,,165,,1200,,2283,6,1074,70,673,148,36,,65,,479,,754,3,329,17,217,39,25,,67,,634,,1339,9,708,60,497,112,226,,458,,2704,,3290,15,1170,82,585,118,2511,1,5624,,50849,18,80822,410,35266,2894,21133,5689
2020-07-06,302,,695,,8605,3,14771,68,6977,576,4453,1190,599,,1397,,12596,7,19453,92,9097,829,5597,1672,63,,75,,613,,594,6,221,17,113,31,56,,140,,1534,1,2105,15,875,91,505,154,178,,351,,2785,,4698,25,1949,174,993,313,202,,540,,3643,3,5424,32,2417,204,1438,396,592,1,1231,,11755,4,19032,102,7201,519,4186,1063,89,,234,,1912,,2937,10,1242,76,631,149,20,,43,,634,,1081,11,570,52,458,111,26,,64,,766,,1313,9,646,58,370,85,39,,96,,850,,1482,5,635,63,361,100,5,,21,,217,,332,3,168,8,61,9,63,,165,,1200,,2283,6,1074,70,673,148,36,,67,,483,,757,3,329,17,217,39,25,,67,,634,,1339,9,710,60,497,112,228,,459,,2710,,3298,15,1170,82,585,118,2523,1,5645,,50937,18,80899,411,35281,2896,21138,5690
2020-07-07,304,,697,,8620,3,14794,68,6984,576,4458,1190,606,,1412,,12634,7,19491,93,9104,831,5600,1675,63,,75,,613,,594,6,221,17,113,31,56,,140,,1535,1,2107,15,875,91,505,154,180,,355,,2796,,4707,25,1951,174,994,313,207,,552,,3654,3,5450,32,2420,206,1440,396,600,1,1244,,11792,4,19065,101,7204,520,4188,1063,89,,236,,1917,,2938,10,1244,76,631,149,20,,43,,634,,1081,11,570,52,458,111,26,,65,,767,,1314,9,646,58,370,85,39,,96,,852,,1483,5,635,63,362,100,5,,21,,218,,332,3,168,8,61,9,63,,165,,1200,,2284,6,1074,70,673,148,36,,70,,484,,758,3,329,17,217,39,26,,67,,637,,1339,9,710,60,498,112,231,,461,,2710,,3303,15,1171,82,585,118,2551,1,5699,,51063,18,81040,411,35306,2901,21153,5693
2020-07-08,307,,701,,8625,3,14804,68,6991,576,4459,1190,621,,1429,,12662,7,19522,93,9111,833,5602,1674,63,,75,,613,,594,6,221,17,113,31,57,,140,,1536,1,2106,15,875,91,505,154,180,,357,,2809,,4717,25,1953,174,994,313,209,,554,,3661,3,5456,32,2419,206,1441,398,603,1,1252,,11854,4,19115,102,7220,523,4196,1066,89,,236,,1918,,2940,10,1247,76,631,149,20,,43,,634,,1082,11,571,52,458,111,26,,65,,767,,1319,9,647,59,370,85,39,,96,,855,,1487,5,636,63,362,100,5,,21,,218,,332,3,168,8,61,9,63,,165,,1202,,2288,6,1074,70,673,148,36,,70,,485,,759,3,329,17,217,39,26,,68,,639,,1339,9,712,60,499,113,235,,463,,2722,,3319,15,1175,82,588,118,2579,1,5735,,51200,18,81179,412,35349,2907,21169,5698
2020-07-09,310,,704,,8643,3,14823,68,7001,576,4458,1191,628,,1436,,12679,7,19555,93,9116,833,5604,1676,63,,75,,615,,596,6,222,17,113,31,58,,140,,1537,1,2108,15,877,91,505,154,184,,360,,2828,,4735,25,1957,176,996,313,209,,555,,3662,3,5459,32,2420,206,1441,399,613,1,1271,,11909,4,19192,102,7239,523,4203,1068,90,,239,,1921,,2943,11,1250,76,630,149,20,,43,,635,,1082,11,571,52,458,111,26,,66,,768,,1321,9,649,59,370,85,40,,96,,860,,1488,5,636,63,362,100,5,,21,,218,,332,3,168,8,61,9,63,,165,,1203,,2288,6,1074,71,673,148,36,,70,,486,,760,3,329,18,217,39,26,,68,,640,,1339,9,714,60,499,113,236,,469,,2735,,3331,15,1178,83,588,118,2607,1,5778,,51339,18,81352,413,35401,2912,21178,5704
2020-07-10,314,,708,,8661,3,14835,68,7008,575,4460,1191,633,,1445,,12701,7,19575,93,9122,834,5605,1676,64,,76,,615,,597,6,223,17,113,31,57,,140,,1538,1,2107,15,880,91,505,154,185,,363,,2846,,4751,25,1960,176,997,313,212,,559,,3675,3,5472,32,2422,206,1443,400,618,1,1281,,11960,4,19255,102,7258,524,4209,1070,91,,239,,1930,,2947,11,1250,76,630,149,20,,43,,636,,1082,11,572,52,459,111,26,,66,,769,,1322,9,649,60,370,85,39,,96,,854,,1472,5,629,63,361,100,5,,21,,217,,332,3,167,8,61,9,63,,165,,1204,,2290,6,1074,71,673,148,37,,70,,488,,762,3,330,18,218,40,26,,68,,640,,1339,9,716,60,499,113,237,,479,,2754,,3349,15,1179,83,588,118,2627,1,5819,,51488,18,81487,413,35439,2914,21191,5708
2020-07-11,315,,708,,8684,3,14856,68,7014,575,4461,1191,640,,1452,,12741,7,19608,93,9129,835,5609,1677,64,,76,,615,,598,6,223,17,113,32,57,,140,,1538,1,2108,15,878,91,505,154,187,,364,,2855,,4757,25,1960,176,997,313,213,,560,,3676,3,5477,32,2422,206,1443,400,628,1,1291,,12028,4,19293,103,7266,525,4216,1071,92,,239,,1932,,2951,11,1253,76,630,149,20,,43,,636,,1082,11,572,52,459,111,26,,67,,772,,1322,9,649,60,370,85,39,,96,,856,,1471,5,635,63,361,100,5,,21,,217,,332,3,168,8,61,9,63,,165,,1205,,2292,6,1075,71,673,148,37,,70,,488,,764,3,330,18,218,40,26,,68,,640,,1339,9,717,60,499,113,238,,482,,2767,,3360,15,1181,83,589,118,2650,1,5842,,51650,18,81610,414,35472,2916,21204,5711
2020-07-12,315,,708,,8684,3,14856,68,7014,575,4461,1191,643,,1454,,12748,7,19613,93,9132,835,5609,1677,64,,76,,615,,598,6,223,17,113,32,57,,140,,1538,1,2108,15,878,91,505,154,189,,366,,2870,,4768,25,1968,176,999,313,213,,560,,3679,3,5479,32,2422,207,1443,400,639,1,1304,,12068,4,19339,103,7281,525,4217,1071,93,,240,,1941,,2957,11,1257,76,630,149,20,,43,,636,,1082,11,572,52,459,111,26,,67,,772,,1322,9,649,60,370,85,39,,96,,856,,1472,5,637,63,361,100,5,,21,,217,,332,3,168,8,61,9,63,,165,,1205,,2292,6,1075,71,673,148,39,,70,,493,,765,3,332,19,218,40,26,,68,,641,,1339,9,717,60,500,113,239,,484,,2774,,3364,15,1186,83,590,119,2670,1,5862,,51737,18,81686,414,35511,2918,21209,5712
2020-07-13,315,,708,,8684,3,14856,68,7014,575,4461,1191,649,,1457,,12778,7,19639,93,9134,835,5610,1677,64,,76,,616,,598,6,223,17,113,32,57,,140,,1539,1,2108,15,878,91,505,154,189,,367,,2871,,4773,25,1968,176,999,313,213,,560,,3680,3,5480,32,2422,207,1443,400,645,1,1307,,12091,4,19358,103,7286,525,4221,1072,94,,240,,1951,,2962,11,1257,76,630,149,20,,43,,636,,1082,11,572,52,459,111,26,,67,,772,,1323,9,649,60,370,85,39,,96,,856,,1472,5,637,63,361,100,5,,21,,217,,332,3,168,8,61,9,63,,165,,1205,,2292,6,1075,71,673,148,39,,70,,493,,765,3,332,19,218,40,26,,68,,642,,1339,9,717,60,500,113,239,,484,,2774,,3364,15,1186,83,591,119,2683,1,5869,,51805,18,81743,414,35518,2918,21215,5713
2020-07-14,318,,720,,8703,3,14886,68,7018,575,4463,1191,650,,1463,,12809,7,19663,93,9147,835,5612,1678,64,,76,,617,,598,6,223,17,113,32,57,,140,,1539,1,2108,15,878,91,505,154,193,,370,,2885,,4787,25,1970,176,1000,313,213,,560,,3690,3,5485,32,2424,207,1443,400,651,1,1322,,12130,4,19416,103,7305,527,4226,1072,96,,244,,1959,,2970,11,1257,76,631,149,21,,43,,638,,1083,11,575,52,459,111,27,,70,,777,,1326,9,650,60,371,85,39,,96,,857,,1472,5,636,62,361,100,5,,21,,217,,332,3,168,8,61,9,63,,166,,1205,,2293,6,1076,71,673,148,39,,70,,495,,765,3,332,19,218,40,26,,68,,642,,1342,9,717,60,500,113,240,,484,,2781,,3374,15,1186,85,591,119,2702,1,5913,,51944,18,81900,414,35562,2921,21227,5714
2020-07-15,321,,721,,8722,3,14907,68,7024,575,4463,1192,652,,1471,,12839,7,19692,93,9154,835,5614,1678,64,,76,,617,,598,6,223,17,113,32,57,,140,,1539,1,2108,15,878,91,505,154,193,,370,,2891,,4790,25,1971,176,1000,313,213,,560,,3698,3,5498,32,2426,207,1445,400,655,1,1335,,12162,4,19473,103,7312,527,4231,1073,97,,248,,1962,,2981,11,1263,76,632,149,21,,43,,639,,1085,11,575,52,460,111,27,,71,,783,,1326,9,650,60,372,85,39,,96,,858,,1473,5,637,62,361,100,5,,21,,217,,332,3,168,8,61,9,63,,167,,1206,,2293,6,1076,71,673,148,39,,70,,496,,766,3,332,19,218,40,26,,68,,642,,1346,9,719,60,500,113,240,,486,,2789,,3381,15,1186,85,591,120,2712,1,5943,,52060,18,82049,414,35594,2921,21239,5717
2020-07-16,323,,732,,8745,3,14932,68,7028,575,4463,1192,659,,1476,,12892,7,19722,93,9165,835,5619,1678,65,,78,,619,,599,6,223,17,113,32,55,,140,,1541,1,2111,15,877,91,505,154,195,,377,,2916,,4809,25,1979,176,1003,313,213,,562,,3714,3,5516,32,2428,208,1446,400,664,1,1350,,12208,4,19534,103,7331,529,4232,1074,98,,256,,1975,,2989,11,1267,78,634,149,21,,43,,639,,1086,11,575,52,460,111,27,,73,,784,,1329,9,650,60,372,85,39,,96,,859,,1473,5,637,62,361,100,5,,22,,217,,332,3,168,8,61,9,63,,167,,1210,,2295,6,1076,71,673,148,39,,70,,497,,768,3,334,19,218,40,26,,68,,648,,1348,9,720,60,500,113,241,,490,,2796,,3393,15,1187,85,591,121,2733,1,6000,,52260,18,82236,414,35645,2926,21251,5719
2020-07-17,323,,735,,8758,3,14946,68,7033,575,4465,1193,664,,1481,,12922,7,19758,93,9179,837,5621,1679,65,,79,,620,,601,6,223,17,113,32,55,,140,,1541,1,2111,15,877,91,504,153,199,,380,,2932,,4822,25,1986,176,1004,313,212,,564,,3724,3,5521,32,2430,208,1446,401,686,1,1385,,12315,4,19639,103,7365,529,4243,1074,98,,257,,1983,,2993,11,1271,78,635,149,21,,43,,639,,1088,11,576,52,460,111,27,,73,,784,,1331,9,651,60,372,85,39,,96,,863,,1472,5,638,62,361,100,5,,22,,217,,332,3,168,8,61,9,63,,167,,1210,,2296,6,1076,71,673,148,39,,71,,502,,770,3,336,19,218,40,27,,68,,648,,1351,9,720,60,501,113,243,,494,,2807,,3399,15,1188,85,592,121,2766,1,6055,,52465,18,82430,414,35717,2928,21269,5721
2020-07-18,326,,742,,8785,3,14982,68,7036,575,4465,1192,668,,1485,,12954,7,19784,93,9182,838,5623,1678,65,,79,,624,,601,6,226,17,114,32,55,,140,,1544,1,2112,15,877,91,505,154,201,,384,,2951,,4838,25,1992,176,1004,313,216,,570,,3746,3,5534,32,2431,208,1447,401,692,1,1399,,12389,4,19723,103,7380,530,4249,1074,99,,258,,1988,,3000,11,1274,78,636,149,21,,43,,640,,1088,11,576,52,460,111,27,,78,,788,,1335,9,651,60,372,85,39,,96,,866,,1475,5,638,62,361,100,5,,23,,217,,332,3,168,8,61,9,63,,167,,1210,,2299,6,1076,71,673,148,40,,71,,502,,772,3,336,19,218,40,27,,68,,652,,1352,9,720,60,501,113,243,,496,,2821,,3405,15,1189,85,593,121,2787,1,6099,,52677,18,82632,414,35752,2930,21282,5720
2020-07-19,326,,742,,8785,3,14982,68,7036,575,4465,1192,667,,1486,,12958,7,19786,93,9183,838,5624,1678,65,,80,,626,,604,6,228,17,115,32,55,,140,,1546,1,2113,15,877,91,505,154,202,,385,,2958,,4842,25,1993,176,1004,313,217,,570,,3751,3,5539,32,2431,208,1447,402,697,1,1413,,12416,4,19773,103,7394,530,4253,1074,99,,258,,1992,,3001,11,1274,78,636,149,21,,43,,640,,1088,11,576,52,460,111,27,,78,,789,,1336,9,651,60,372,85,39,,96,,866,,1475,5,638,62,361,100,5,,23,,217,,332,3,168,8,61,9,63,,167,,1210,,2299,6,1076,71,673,148,40,,72,,505,,774,3,336,19,219,40,27,,68,,652,,1353,9,720,60,501,113,244,,497,,2828,,3418,15,1190,85,596,121,2794,1,6118,,52739,18,82715,414,35771,2930,21292,5721
2020-07-20,326,,742,,8785,3,14982,68,7036,575,4465,1192,669,,1496,,12986,7,19806,93,9188,838,5624,1678,65,,81,,627,,604,6,228,17,115,32,55,,140,,1547,1,2112,15,877,91,505,154,203,,388,,2968,,4848,25,1995,176,1005,313,220,,571,,3774,3,5575,32,2435,208,1447,402,699,1,1422,,12433,4,19789,104,7396,530,4258,1074,101,,260,,1995,,3007,11,1275,78,637,149,21,,43,,640,,1090,11,576,52,460,111,28,,80,,791,,1339,9,651,60,372,86,39,,96,,870,,1478,5,638,62,361,100,5,,23,,217,,332,3,168,8,61,9,63,,167,,1210,,2299,6,1076,71,673,148,40,,72,,507,,775,3,336,19,220,40,27,,68,,652,,1353,9,720,60,501,113,245,,497,,2829,,3420,15,1190,85,597,121,2806,1,6146,,52831,18,82809,415,35785,2930,21301,5722
2020-07-21,334,,753,,8836,3,15042,68,7052,575,4469,1192,674,,1508,,13018,7,19839,93,9196,838,5630,1679,65,,81,,627,,604,6,229,17,115,32,55,,140,,1548,1,2112,15,877,91,505,154,203,,388,,2978,,4856,25,1998,176,1005,314,225,,575,,3782,3,5583,32,2438,208,1448,403,706,1,1433,,12491,4,19842,104,7403,529,4260,1076,103,,263,,2005,,3016,11,1276,78,636,149,21,,43,,641,,1091,11,576,52,460,111,28,,80,,794,,1343,9,653,60,372,86,39,,96,,871,,1479,5,638,62,361,100,5,,24,,217,,333,3,169,8,61,9,63,,171,,1214,,2304,6,1076,71,673,148,40,,72,,508,,778,3,338,19,220,40,27,,68,,653,,1353,9,721,60,501,113,246,,498,,2841,,3426,15,1192,85,598,121,2834,1,6193,,53024,18,83001,415,35832,2929,21314,5727
2020-07-22,339,,759,,8857,3,15066,68,7059,575,4470,1192,677,,1515,,13052,7,19866,94,9205,837,5632,1679,65,,81,,629,,606,6,229,17,115,32,55,,140,,1549,1,2113,15,878,91,505,154,205,,390,,2985,,4869,25,2002,176,1005,314,226,,576,,3802,3,5601,32,2439,208,1449,404,711,1,1439,,12532,4,19924,104,7418,531,4264,1077,103,,266,,2008,,3018,11,1276,78,636,149,21,,43,,642,,1092,11,577,52,460,111,28,,83,,794,,1344,9,655,60,372,86,39,,96,,880,,1481,5,639,62,361,100,5,,24,,217,,335,3,169,8,61,9,63,,171,,1215,,2303,6,1078,71,673,148,40,,72,,508,,778,3,343,19,220,40,27,,68,,653,,1355,9,721,60,502,113,248,,500,,2854,,3440,15,1194,85,600,122,2852,1,6223,,53177,18,83191,416,35882,2930,21325,5730
2020-07-23,339,,760,,8860,3,15067,68,7062,575,4471,1192,685,,1523,,13088,7,19906,94,9208,837,5632,1680,65,,81,,629,,608,6,229,17,115,32,55,,140,,1553,1,2113,15,880,91,506,154,207,,395,,3012,,4896,26,2012,176,1010,314,228,,577,,3808,3,5619,32,2444,208,1449,404,716,1,1464,,12625,4,20024,105,7444,532,4265,1079,104,,266,,2021,,3029,11,1279,78,636,149,22,,43,,645,,1093,11,577,52,460,111,29,,85,,799,,1350,9,656,60,372,86,39,,98,,884,,1485,5,641,62,362,100,5,,26,,218,,336,3,169,8,61,9,63,,171,,1215,,2303,6,1078,71,673,148,40,,73,,512,,783,3,344,19,221,40,27,,68,,654,,1355,9,721,60,502,113,248,,500,,2866,,3445,15,1198,85,601,122,2872,1,6270,,53389,18,83412,418,35942,2931,21336,5733
2020-07-24,339,,777,,8915,3,15137,68,7083,575,4473,1193,693,,1528,,13111,7,19929,94,9212,837,5632,1681,65,,81,,632,,609,6,229,17,117,32,55,,144,,1559,1,2125,15,882,91,506,154,213,,398,,3037,,4912,26,2017,176,1012,315,228,,579,,3833,3,5640,32,2444,208,1453,404,731,1,1500,,12747,4,20150,105,7474,534,4275,1082,104,,269,,2027,,3041,11,1281,78,636,149,22,,43,,646,,1092,11,578,52,460,111,29,,85,,804,,1350,9,657,60,373,86,43,,100,,887,,1488,5,643,62,362,101,8,,26,,223,,339,3,169,8,61,9,63,,172,,1217,,2304,6,1077,71,673,148,40,,73,,512,,785,3,344,19,221,41,28,,72,,656,,1357,9,722,60,504,113,248,,502,,2880,,3464,15,1199,85,600,122,2909,1,6349,,53686,18,83722,418,36011,2933,21358,5741
