date,AK-xt,AK-yt,AL-xt,AL-yt,AR-xt,AR-yt,AS-xt,AS-yt,AZ-xt,AZ-yt,CA-xt,CA-yt,CO-xt,CO-yt,CT-xt,CT-yt,DC-xt,DC-yt,DE-xt,DE-yt,FL-xt,FL-yt,GA-xt,GA-yt,GU-xt,GU-yt,HI-xt,HI-yt,IA-xt,IA-yt,ID-xt,ID-yt,IL-xt,IL-yt,IN-xt,IN-yt,KS-xt,KS-yt,KY-xt,KY-yt,LA-xt,LA-yt,MA-xt,MA-yt,MD-xt,MD-yt,ME-xt,ME-yt,MI-xt,MI-yt,MN-xt,MN-yt,MO-xt,MO-yt,MP-xt,MP-yt,MS-xt,MS-yt,MT-xt,MT-yt,NC-xt,NC-yt,ND-xt,ND-yt,NE-xt,NE-yt,NH-xt,NH-yt,NJ-xt,NJ-yt,NM-xt,NM-yt,NV-xt,NV-yt,NY-xt,NY-yt,OH-xt,OH-yt,OK-xt,OK-yt,OR-xt,OR-yt,PA-xt,PA-yt,PR-xt,PR-yt,RI-xt,RI-yt,SC-xt,SC-yt,SD-xt,SD-yt,TN-xt,TN-yt,TX-xt,TX-yt,UT-xt,UT-yt,VA-xt,VA-yt,VI-xt,VI-yt,VT-xt,VT-yt,WA-xt,WA-yt,WI-xt,WI-yt,WV-xt,WV-yt,WY-xt,WY-yt
2023-01-27,533787,234897,3185105,1033973,2107768,762838,46185,24662,5658728,2395276,33461344,17298281,4815275,2432173,3652855,1639604,829161,323719,858367,366835,17705300,6535206,7259156,2675832,158937,78054,1293582,686628,2228063,1164875,1141850,489485,10020442,5144775,4333455,1977546,2219714,931620,3073599,1287965,2917352,1102722,7349528,3275230,5541846,2728745,1309396,681212,6930957,3647333,4441278,2567215,4252334,1717435,46632,23539,1833940,656971,729361,332110,9662600,2238018,528230,217133,1419167,710250,1198654,537815,8401359,3642854,1977748,859936,2388214,857200,18359208,7676212,7680399,3996356,2951085,996715,3440846,1792109,11596637,4441014,2902400,1801279,1122082,540380,3653396,1377505,741294,273133,4397313,1843480,22130710,7394903,2413293,1067134,7763796,3480390,74902,18548,620864,355308,6486793,3370731,4371861,2408548,1209044,529264,352244,144642
2023-01-28,533799,234918,3185147,1034038,2107797,762870,46185,24663,5659026,2395422,33462620,17299824,4815429,2432359,3653042,1639722,829199,323749,858384,366861,17706271,6535627,7259375,2676077,158947,78093,1293616,686682,2228085,1164918,1141874,489509,10020759,5145176,4333516,1977614,2219761,931671,3073657,1288006,2917416,1102780,7350319,3275661,5542000,2728930,1309420,681227,6931065,3647479,4441349,2567327,4252433,1717536,46635,23551,1833966,657006,729368,332121,9662944,2238164,528231,217135,1419182,710268,1198673,537850,8401699,3643214,1977828,860003,2388326,857283,18359866,7676841,7680513,3996553,2951135,996798,3440972,1792238,11596911,4441298,2902405,1801338,1122122,540426,3653475,1377607,741304,273145,4397414,1843575,22132171,7395783,2413316,1067233,7764011,3480602,74903,18548,620877,355333,6486997,3370984,4371940,2408630,1209059,529278,352248,144645
2023-01-29,533803,234923,3185168,1034068,2107818,762895,46185,24663,5659273,2395513,33463443,17300507,4815497,2432428,3653134,1639775,829221,323769,858393,366872,17706980,6535894,7259513,2676226,158948,78099,1293625,686692,2228104,1164932,1141880,489519,10020900,5145351,4333564,1977675,2219778,931685,3073699,1288032,2917428,1102791,7350664,3275861,5542090,2729015,1309429,681237,6931140,3647551,4441385,2567370,4252473,1717601,46635,23551,1833994,657015,729372,332124,9663281,2238304,528231,217135,1419187,710277,1198700,537875,8401878,3643385,1977862,860031,2388398,857319,18360289,7677184,7680573,3996629,2951167,996823,3441004,1792271,11597068,4441467,2902408,1801352,1122142,540449,3653530,1377651,741317,273150,4397484,1843613,22133281,7396198,2413332,1067243,7764167,3480731,74903,18548,620886,355338,6487111,3371092,4371960,2408670,1209069,529284,352249,144645
2023-01-30,533834,234986,3185267,1034204,2107915,762970,46187,24664,5659906,2395857,33465713,17303628,4815824,2432873,3653482,1639993,829310,323832,858477,366954,17708355,6536543,7259858,2676702,158954,78107,1293683,686763,2228234,1165123,1141940,489595,10021442,5145991,4333829,1978062,2219934,931801,3073881,1288177,2917542,1102919,7351456,3276615,5542479,2729408,1309523,681362,6931423,3648038,4441728,2567923,4252671,1717782,46638,23560,1834080,657087,729398,332159,9664328,2238861,528283,217177,1419268,710386,1198770,537956,8402225,3643733,1978028,860157,2388571,857421,18361409,7678243,7680960,3997114,2951249,996920,3441294,1792674,11597811,4442256,2902439,1801446,1122221,540536,3653742,1377869,741412,273224,4397708,1843762,22135059,7397299,2413392,1067293,7764636,3481227,74912,18548,620940,355409,6487582,3371759,4372202,2409109,1209132,529322,352273,144654
2023-01-31,533879,235049,3185381,1034338,2107954,762990,46188,24664,5660444,2396218,33467965,17306675,4816183,2433309,3653804,1640223,829371,323872,858537,367011,17709744,6537249,7260273,2677163,158957,78128,1293743,686838,2228352,1165296,1141998,489668,10021972,5146690,4334120,1978394,2220090,931959,3074052,1288307,2917642,1103069,7352202,3277349,5542829,2729886,1309624,681505,6931646,3648553,4442064,2568508,4252870,1718019,46641,23565,1834133,657164,729420,332200,9665412,2239425,528332,217228,1419353,710514,1198813,538015,8402684,3644208,1978229,860298,2388778,857549,18362388,7679283,7681375,3997648,2951326,996992,3441594,1793082,11598700,4443181,2902483,1801567,1122293,540604,3653953,1378107,741514,273296,4397881,1843943,22136628,7398132,2413532,1067501,7765081,3481732,74920,18549,620995,355459,6488035,3372456,4372442,2409546,1209169,529352,352287,144683
2023-02-01,533909,235093,3185522,1034469,2107991,763012,46188,24664,5661033,2396525,33470170,17309787,4816504,2433698,3654122,1640424,829452,323929,858599,367072,17710993,6537991,7260671,2677587,158974,78153,1293810,686917,2228471,1165478,1142055,489733,10022483,5147379,4334432,1978706,2220231,932092,3074229,1288483,2917766,1103211,7353003,3278027,5543185,2730277,1309717,681632,6931933,3649040,4442396,2569025,4253113,1718286,46645,23569,1834181,657253,729447,332238,9666413,2239996,528388,217267,1419442,710620,1198836,538042,8403089,3644620,1978402,860413,2388942,857660,18363483,7680272,7681743,3998156,2951442,997104,3441836,1793422,11599525,4444031,2902520,1801699,1122362,540695,3654134,1378317,741608,273372,4398023,1844044,22137976,7398856,2413682,1067686,7765522,3482198,74924,18549,621027,355517,6488441,3373167,4372714,2410002,1209216,529392,352315,144702
2023-02-02,533936,235150,3185672,1034601,2108053,763064,46188,24664,5661597,2396874,33472411,17312747,4816812,2434140,3654472,1640637,829536,323977,858682,367137,17712246,6538694,7261086,2678011,158986,78171,1293871,686993,2228605,1165652,1142110,489807,10023054,5148044,4334649,1978969,2220375,932219,3074417,1288660,2917871,1103321,7353785,3278724,5543571,2730720,1309830,681751,6932259,3649494,4442715,2569518,4253380,1718536,46651,23575,1834237,657317,729484,332275,9667442,2240520,528448,217326,1419505,710747,1198891,538092,8403476,3645068,1978565,860547,2389107,857801,18364443,7681226,7682160,3998728,2951593,997207,3442116,1793753,11600331,4444863,2902554,1801843,1122451,540791,3654337,1378501,741698,273442,4398215,1844202,22139325,7399670,2413809,1067869,7765930,3482635,74947,18550,621063,355560,6488848,3373794,4372953,2410411,1209260,529431,352343,144718
2023-02-03,533966,235205,3185800,1034729,2108153,763140,46188,24664,5662131,2397231,33475050,17316388,4817216,2434585,3654909,1640897,829622,324026,858739,367196,17713501,6539410,7261518,2678560,159001,78197,1293952,687102,2228731,1165824,1142178,489897,10023623,5148705,4334705,1979004,2220501,932356,3074646,1288821,2917967,1103479,7354518,3279325,5543936,2731183,1309930,681863,6932464,3649861,4443036,2570000,4253637,1718786,46657,23585,1834307,657369,729513,332314,9668625,2241117,528509,217382,1419608,710868,1198956,538161,8403942,3645619,1978774,860675,2389255,857918,18365518,7682199,7682590,3999244,2951753,997363,3442458,1794189,11601046,4445657,2902590,1801951,1122520,540855,3654528,1378716,741805,273537,4398447,1844388,22141350,7400893,2413948,1068098,7766442,3483178,74956,18550,621103,355621,6489291,3374502,4373195,2410823,1209308,529486,352377,144731
2023-02-04,533973,235214,3185853,1034779,2108178,763176,46188,24664,5662369,2397360,33475758,17317113,4817384,2434722,3655037,1640977,829655,324056,858766,367219,17714466,6539880,7261697,2678778,159009,78223,1293977,687147,2228761,1165866,1142207,489909,10023853,5149067,4334752,1979062,2220516,932370,3074873,1288903,2918018,1103537,7354871,3279571,5544078,2731307,1309956,681873,6932503,3649941,4443083,2570102,4253730,1718896,46658,23593,1834315,657383,729520,332321,9669151,2241261,528514,217393,1419621,710887,1198983,538189,8404274,3645908,1978849,860710,2389362,857997,18366032,7682706,7682710,3999426,2951799,997442,3442548,1794271,11601328,4445982,2902604,1802015,1122541,540878,3654583,1378792,741816,273541,4398522,1844492,22142860,7401627,2413989,1068163,7766655,3483370,74956,18550,621110,355629,6489484,3374794,4373243,2410908,1209323,529499,352382,144733
2023-02-05,533974,235216,3185885,1034807,2108191,763184,46188,24664,5662658,2397433,33476094,17317333,4817451,2434808,3655099,1641038,829679,324075,858775,367230,17715084,6540164,7261808,2678901,159009,78225,1293998,687178,2228782,1165881,1142215,489913,10024001,5149225,4334800,1979101,2220530,932384,3074916,1288917,2918037,1103561,7355093,3279726,5544146,2731379,1309973,681886,6932531,3649974,4443112,2570144,4253771,1718944,46658,23593,1834331,657391,729527,332327,9669361,2241335,528517,217396,1419633,710897,1198995,538204,8404516,3646065,1978892,860718,2389470,858040,18366391,7682999,7682779,3999480,2951828,997471,3442576,1794302,11601468,4446118,2902605,1802033,1122557,540905,3654609,1378839,741831,273549,4398602,1844541,22143998,7402093,2414006,1068182,7766768,3483484,74956,18550,621112,355633,6489561,3374902,4373272,2410939,1209327,529504,352385,144735
2023-02-06,534004,235251,3185996,1034910,2108338,763265,46188,24664,5663263,2397778,33478351,17320199,4817752,2435235,3655340,1641276,829749,324132,858839,367289,17716374,6540756,7262154,2679267,159034,78244,1294031,687227,2228896,1166038,1142266,489980,10024578,5149887,4335050,1979384,2220663,932497,3075068,1289053,2918118,1103675,7355790,3280333,5544465,2731717,1310067,681965,6932762,3650312,4443425,2570611,4254012,1719161,46662,23604,1834414,657455,729552,332359,9670236,2241794,528550,217428,1419703,710988,1199050,538284,8404915,3646481,1979051,860828,2389680,858139,18367388,7683836,7683109,3999917,2951999,997610,3442848,1794617,11602148,4446888,2902630,1802110,1122599,540985,3654801,1379044,741910,273631,4398782,1844707,22146381,7403329,2414161,1068373,7767171,3483918,74962,18550,621138,355669,6489955,3375526,4373502,2411356,1209372,529547,352401,144751
2023-02-07,534034,235287,3186119,1035042,2108456,763357,46188,24664,5663824,2398140,33480350,17322881,4818042,2435665,3655612,1641484,829797,324181,858886,367341,17717553,6541368,7262503,2679678,159042,78252,1294078,687268,2229022,1166195,1142321,490038,10025094,5150505,4335322,1979717,2220794,932622,3075269,1289207,2918231,1103780,7356542,3280981,5544789,2732127,1310152,682071,6933054,3650768,4443713,2571096,4254261,1719384,46674,23611,1834485,657521,729572,332400,9671138,2242265,528587,217471,1419799,711101,1199127,538348,8405283,3646880,1979202,860918,2389828,858201,18368346,7684835,7683504,4000410,2952158,997741,3443117,1794937,11602909,4447728,2902653,1802218,1122665,541086,3654977,1379283,741983,273688,4398958,1844884,22148480,7404531,2414273,1068552,7767591,3484344,74967,18550,621166,355679,6490339,3376094,4373747,2411765,1209413,529579,352419,144763
2023-02-08,534062,235318,3186204,1035163,2108559,763461,46188,24666,5664315,2398532,33482264,17325677,4818353,2436102,3655902,1641679,829859,324230,858950,367385,17718676,6541925,7262863,2680105,159056,78265,1294163,687353,2229152,1166346,1142370,490095,10025611,5151129,4335564,1980078,2220932,932736,3075527,1289413,2918346,1103939,7357381,3281602,5545102,2732485,1310254,682176,6933304,3651168,4444028,2571586,4254550,1719632,46678,23616,1834554,657593,729604,332449,9672056,2242751,528630,217518,1419897,711184,1199180,538416,8405689,3647319,1979347,861006,2389917,858254,18369234,7685781,7683876,4000878,2952281,997863,3443398,1795270,11603664,4448505,2902683,1802310,1122731,541184,3655174,1379456,742079,273769,4399151,1845061,22150237,7405607,2414389,1068705,7767975,3484753,74976,18552,621206,355726,6490741,3376737,4373958,2412151,1209471,529608,352443,144771
2023-02-09,534100,235352,3186307,1035281,2108685,763554,46189,24666,5664830,2398817,33484271,17328473,4818673,2436557,3656173,1641872,829929,324274,859001,367431,17719772,6542508,7263200,2680518,159069,78294,1294238,687415,2229247,1166481,1142407,490170,10026151,5151774,4335760,1980365,2221041,932846,3075709,1289562,2918444,1104085,7358079,3282209,5545419,2732855,1310339,682297,6933575,3651587,4444315,2572042,4254796,1719915,46682,23621,1834623,657675,729643,332489,9672950,2243222,528680,217562,1419993,711282,1199243,538496,8406087,3647763,1979531,861129,2390068,858356,18370155,7686707,7684179,4001336,2952445,998000,3443648,1795604,11604337,4449215,2902720,1802417,1122798,541250,3655354,1379642,742145,273818,4399365,1845209,22151922,7406613,2414504,1068852,7768374,3485177,74983,18552,621241,355771,6491091,3377309,4374171,2412524,1209521,529657,352473,144784
2023-02-10,534130,235407,3186423,1035391,2108810,763662,46189,24666,5665270,2399105,33486452,17331718,4819026,2436939,3656470,1642057,830001,324319,859065,367493,17720940,6543211,7263539,2680958,159079,78307,1294304,687483,2229359,1166644,1142451,490240,10026785,5152403,4335802,1980390,2221192,932944,3075877,1289730,2918543,1104210,7358795,3282851,5545765,2733258,1310438,682415,6933813,3651967,4444646,2572581,4255039,1720155,46683,23630,1834668,657734,729682,332533,9673859,2243690,528734,217626,1420078,711395,1199306,538562,8406503,3648213,1979712,861254,2390243,858481,18371134,7687641,7684551,4001822,2952594,998140,3443973,1795967,11605001,4449933,2902746,1802511,1122861,541329,3655532,1379805,742227,273891,4399549,1845400,22153852,7407887,2414536,1068880,7768837,3485650,74988,18552,621289,355815,6491511,3377966,4374392,2412909,1209578,529703,352505,144801
2023-02-11,534137,235411,3186454,1035420,2108830,763678,46189,24666,5665528,2399245,33487586,17333233,4819129,2437037,3656594,1642165,830031,324340,859086,367504,17721851,6543607,7263691,2681195,159081,78325,1294327,687532,2229390,1166667,1142469,490261,10027137,5152778,4335844,1980432,2221212,932960,3075962,1289772,2918574,1104253,7359248,3283133,5545904,2733405,1310463,682426,6933918,3652124,4444701,2572681,4255103,1720234,46687,23646,1834687,657761,729685,332538,9674235,2243838,528740,217632,1420091,711412,1199331,538593,8406810,3648521,1979753,861291,2390354,858550,18371645,7688146,7684659,4001990,2952640,998180,3444107,1796063,11605247,4450183,2902750,1802547,1122890,541355,3655594,1379869,742241,273897,4399622,1845473,22155275,7408529,2414545,1068896,7769027,3485815,74990,18552,621297,355823,6491682,3378184,4374436,2412967,1209593,529712,352514,144804
2023-02-12,534141,235413,3186480,1035455,2108840,763685,46189,24666,5665698,2399301,33488136,17333778,4819177,2437080,3656643,1642210,830039,324355,859092,367509,17722373,6543828,7263785,2681309,159084,78329,1294337,687546,2229401,1166683,1142476,490269,10027264,5152923,4335874,1980476,2221216,932964,3075992,1289801,2918597,1104275,7359412,3283248,5545969,2733449,1310478,682434,6933973,3652174,4444720,2572701,4255131,1720278,46687,23646,1834696,657767,729689,332539,9674435,2243918,528741,217632,1420099,711417,1199342,538616,8406934,3648680,1979776,861306,2390407,858574,18371929,7688380,7684704,4002043,2952668,998195,3444129,1796100,11605368,4450284,2902754,1802566,1122905,541366,3655616,1379881,742247,273901,4399649,1845511,22156169,7408861,2414551,1068909,7769118,3485890,74990,18552,621300,355825,6491740,3378238,4374458,2412993,1209604,529719,352516,144804
2023-02-13,534166,235440,3186566,1035535,2108952,763750,46190,24666,5666154,2399657,33489978,17336283,4819521,2437435,3656882,1642376,830107,324406,859140,367563,17723459,6544330,7264054,2681629,159098,78347,1294388,687614,2229494,1166809,1142516,490354,10027797,5153424,4336095,1980786,2221344,933070,3076130,1289953,2918672,1104390,7359936,3283777,5546208,2733747,1310570,682540,6934190,3652541,4445068,2573152,4255341,1720455,46689,23648,1834760,657819,729715,332570,9675186,2244342,528773,217665,1420184,711517,1199403,538693,8407234,3649014,1979896,861375,2390551,858663,18372725,7689181,7685022,4002459,2952808,998311,3444366,1796418,11605935,4450979,2902767,1802646,1122968,541419,3655757,1380022,742345,273970,4399810,1845654,22157851,7409703,2414693,1069059,7769488,3486277,74995,18552,621339,355869,6492078,3378777,4374675,2413414,1209631,529764,352539,144814
2023-02-14,534197,235466,3186658,1035648,2109046,763821,46190,24666,5666728,2399906,33491567,17338284,4819782,2437760,3657096,1642545,830152,324434,859179,367605,17724338,6544763,7264342,2681994,159101,78363,1294430,687677,2229573,1166934,1142572,490417,10028317,5153925,4336326,1981023,2221431,933142,3076295,1290089,2918761,1104519,7360483,3284295,5546462,2734047,1310643,682613,6934439,3652876,4445330,2573564,4255561,1720669,46694,23649,1834822,657888,729727,332600,9675853,2244690,528828,217702,1420248,711601,1199460,538764,8407517,3649292,1980008,861438,2390703,858753,18373548,7689995,7685353,4002813,2952922,998407,3444583,1796702,11606556,4451584,2902785,1802705,1123010,541490,3655905,1380170,742430,274016,4399928,1845766,22159284,7410514,2414825,1069217,7769782,3486629,74995,18552,621369,355932,6492388,3379300,4374852,2413796,1209668,529835,352566,144820
